1021	201001	201007	12	D		D12					OTHER DEDUCTIONS	
1021	201001	201007	13	C			C4	134,368			SOCIAL INSURANCE	134,368
1021	201001	201007	14	C			C1	9,88			INDUSTRIAL	9,88
1021	201001	201007	15	C			C3	79,04			PROVIDENT FUND	79,04
1021	201001	201007	16	C			C5	39,52			SOCIAL COHESION	39,52
1021	201001	201007	17	C			C6	23,712			UNEMPLOYMENT	23,712
1021	201001	201008	1	E	E1			339,00			SALARY	2100,00
1021	201001	201008	2	E	E3						OVERTIME	
1021	201001	201008	3	E	E12			1761,00			COMMISSION	
1021	201001	201008	4	E	E2						ARREARS	
1021	201001	201008	5	E	E13						ANNUAL LEAVE	
1021	201001	201008	6	E	E6						13 SALARY	
1021	201001	201008	7	D		D7		142,80			SOCIAL INSURANCE	
1021	201001	201008	8	D		D3		83,00			INCOME TAX	
1021	201001	201008	9	D		D5		84,00			PROVIDENT FUND	
1021	201001	201008	10	D		D2					COMPANY LOAN	
1021	201001	201008	11	D		D1					ADVANCES	
1021	201001	201008	12	D		D12					OTHER DEDUCTIONS	
1021	201001	201008	13	C			C4	142,8			SOCIAL INSURANCE	142,8
1021	201001	201008	14	C			C1	10,5			INDUSTRIAL	10,5
1021	201001	201008	15	C			C3	84			PROVIDENT FUND	84
1021	201001	201008	16	C			C5	42			SOCIAL COHESION	42
1021	201001	201008	17	C			C6	25,2			UNEMPLOYMENT	25,2
1020	201001	201001	1	E	E1			339,00			SALARY	1928,00
1020	201001	201001	2	E	E3						OVERTIME	
1020	201001	201001	3	E	E12			1589,00			COMMISSION	
1020	201001	201001	4	E	E2						ARREARS	
1020	201001	201001	5	E	E13						ANNUAL LEAVE	
1020	201001	201001	6	E	E6						13 SALARY	
1020	201001	201001	7	D		D7		131,10			SOCIAL INSURANCE	
1020	201001	201001	8	D		D3		49,00			INCOME TAX	
1020	201001	201001	9	D		D5		77,12			PROVIDENT FUND	
1020	201001	201001	10	D		D2					COMPANY LOAN	
1020	201001	201001	11	D		D1					ADVANCES	
1020	201001	201001	12	D		D12					OTHER DEDUCTIONS	
1020	201001	201001	13	C			C4	131,104			SOCIAL INSURANCE	131,104
1020	201001	201001	14	C			C1	9,64			INDUSTRIAL	9,64
1020	201001	201001	15	C			C3	77,12			PROVIDENT FUND	77,12
1020	201001	201001	16	C			C5	38,56			SOCIAL COHESION	38,56
1020	201001	201001	17	C			C6	23,136			UNEMPLOYMENT	23,136
1020	201001	201002	1	E	E1			339,00			SALARY	1774,00
1020	201001	201002	2	E	E3						OVERTIME	
1020	201001	201002	3	E	E12			1435,00			COMMISSION	
1020	201001	201002	4	E	E2						ARREARS	
1020	201001	201002	5	E	E13						ANNUAL LEAVE	
1020	201001	201002	6	E	E6						13 SALARY	
1020	201001	201002	7	D		D7		120,63			SOCIAL INSURANCE	
1020	201001	201002	8	D		D3		20,00			INCOME TAX	
1020	201001	201002	9	D		D5		70,96			PROVIDENT FUND	
1020	201001	201002	10	D		D2					COMPANY LOAN	
1020	201001	201002	11	D		D1					ADVANCES	
1020	201001	201002	12	D		D12					OTHER DEDUCTIONS	
1020	201001	201002	13	C			C4	120,632			SOCIAL INSURANCE	120,632
1020	201001	201002	14	C			C1	8,87			INDUSTRIAL	8,87
1020	201001	201002	15	C			C3	70,96			PROVIDENT FUND	70,96
1020	201001	201002	16	C			C5	35,48			SOCIAL COHESION	35,48
1020	201001	201002	17	C			C6	21,288			UNEMPLOYMENT	21,288
1020	201001	201003	1	E	E1			339,00			SALARY	2033,00
1020	201001	201003	2	E	E3						OVERTIME	
1020	201001	201003	3	E	E12			1694,00			COMMISSION	
1020	201001	201003	4	E	E2						ARREARS	
1020	201001	201003	5	E	E13						ANNUAL LEAVE	
1020	201001	201003	6	E	E6						13 SALARY	
1020	201001	201003	7	D		D7		138,24			SOCIAL INSURANCE	
1020	201001	201003	8	D		D3		70,00			INCOME TAX	
1020	201001	201003	9	D		D5		81,32			PROVIDENT FUND	
1020	201001	201003	10	D		D2					COMPANY LOAN	
1020	201001	201003	11	D		D1					ADVANCES	
1020	201001	201003	12	D		D12					OTHER DEDUCTIONS	
1020	201001	201003	13	C			C4	138,244			SOCIAL INSURANCE	138,244
1020	201001	201003	14	C			C1	10,165			INDUSTRIAL	10,165
1020	201001	201003	15	C			C3	81,32			PROVIDENT FUND	81,32
1020	201001	201003	16	C			C5	40,66			SOCIAL COHESION	40,66
1020	201001	201003	17	C			C6	24,396			UNEMPLOYMENT	24,396
1020	201001	201004	1	E	E1			339,00			SALARY	2119,00
1020	201001	201004	2	E	E3						OVERTIME	
1020	201001	201004	3	E	E12			1780,00			COMMISSION	
1020	201001	201004	4	E	E2						ARREARS	
1020	201001	201004	5	E	E13						ANNUAL LEAVE	
1020	201001	201004	6	E	E6						13 SALARY	
1020	201001	201004	7	D		D7		144,09			SOCIAL INSURANCE	
1020	201001	201004	8	D		D3		86,00			INCOME TAX	
1020	201001	201004	9	D		D5		84,76			PROVIDENT FUND	
1020	201001	201004	10	D		D2					COMPANY LOAN	
1020	201001	201004	11	D		D1					ADVANCES	
1020	201001	201004	12	D		D12					OTHER DEDUCTIONS	
1020	201001	201004	13	C			C4	144,092			SOCIAL INSURANCE	144,092
1020	201001	201004	14	C			C1	10,595			INDUSTRIAL	10,595
1020	201001	201004	15	C			C3	84,76			PROVIDENT FUND	84,76
1020	201001	201004	16	C			C5	42,38			SOCIAL COHESION	42,38
1020	201001	201004	17	C			C6	25,428			UNEMPLOYMENT	25,428
1020	201001	201005	1	E	E1			339,00			SALARY	1960,00
1020	201001	201005	2	E	E3						OVERTIME	
1020	201001	201005	3	E	E12			1621,00			COMMISSION	
1020	201001	201005	4	E	E2						ARREARS	
1020	201001	201005	5	E	E13						ANNUAL LEAVE	
1020	201001	201005	6	E	E6						13 SALARY	
1020	201001	201005	7	D		D7		133,28			SOCIAL INSURANCE	
1020	201001	201005	8	D		D3		56,00			INCOME TAX	
1020	201001	201005	9	D		D5		78,40			PROVIDENT FUND	
1020	201001	201005	10	D		D2					COMPANY LOAN	
1020	201001	201005	11	D		D1					ADVANCES	
1020	201001	201005	12	D		D12					OTHER DEDUCTIONS	
1020	201001	201005	13	C			C4	133,28			SOCIAL INSURANCE	133,28
1020	201001	201005	14	C			C1	9,8			INDUSTRIAL	9,8
1020	201001	201005	15	C			C3	78,4			PROVIDENT FUND	78,4
1020	201001	201005	16	C			C5	39,2			SOCIAL COHESION	39,2
1020	201001	201005	17	C			C6	23,52			UNEMPLOYMENT	23,52
1020	201001	201006	1	E	E1			339,00			SALARY	2105,00
1020	201001	201006	2	E	E3						OVERTIME	
1020	201001	201006	3	E	E12			1766,00			COMMISSION	
1020	201001	201006	4	E	E2						ARREARS	
1020	201001	201006	5	E	E13						ANNUAL LEAVE	
1020	201001	201006	6	E	E6						13 SALARY	
1020	201001	201006	7	D		D7		143,14			SOCIAL INSURANCE	
1020	201001	201006	8	D		D3		84,00			INCOME TAX	
1020	201001	201006	9	D		D5		84,20			PROVIDENT FUND	
1020	201001	201006	10	D		D2					COMPANY LOAN	
1020	201001	201006	11	D		D1					ADVANCES	
1020	201001	201006	12	D		D12					OTHER DEDUCTIONS	
1020	201001	201006	13	C			C4	143,14			SOCIAL INSURANCE	143,14
1020	201001	201006	14	C			C1	10,525			INDUSTRIAL	10,525
1020	201001	201006	15	C			C3	84,2			PROVIDENT FUND	84,2
1020	201001	201006	16	C			C5	42,1			SOCIAL COHESION	42,1
1020	201001	201006	17	C			C6	25,26			UNEMPLOYMENT	25,26
1020	201001	201007	1	E	E1			339,00			SALARY	1976,00
1020	201001	201007	2	E	E3						OVERTIME	
1020	201001	201007	3	E	E12			1637,00			COMMISSION	
1020	201001	201007	4	E	E2						ARREARS	
1020	201001	201007	5	E	E13						ANNUAL LEAVE	
1020	201001	201007	6	E	E6						13 SALARY	
1020	201001	201007	7	D		D7		134,37			SOCIAL INSURANCE	
1020	201001	201007	8	D		D3		59,00			INCOME TAX	
1020	201001	201007	9	D		D5		79,04			PROVIDENT FUND	
1020	201001	201007	10	D		D2					COMPANY LOAN	
1020	201001	201007	11	D		D1					ADVANCES	
1020	201001	201007	12	D		D12					OTHER DEDUCTIONS	
1020	201001	201007	13	C			C4	134,368			SOCIAL INSURANCE	134,368
1020	201001	201007	14	C			C1	9,88			INDUSTRIAL	9,88
1020	201001	201007	15	C			C3	79,04			PROVIDENT FUND	79,04
1020	201001	201007	16	C			C5	39,52			SOCIAL COHESION	39,52
1020	201001	201007	17	C			C6	23,712			UNEMPLOYMENT	23,712
1020	201001	201008	1	E	E1			339,00			SALARY	2100,00
1020	201001	201008	2	E	E3						OVERTIME	
1020	201001	201008	3	E	E12			1761,00			COMMISSION	
1020	201001	201008	4	E	E2						ARREARS	
1020	201001	201008	5	E	E13						ANNUAL LEAVE	
1020	201001	201008	6	E	E6						13 SALARY	
1020	201001	201008	7	D		D7		142,80			SOCIAL INSURANCE	
1020	201001	201008	8	D		D3		83,00			INCOME TAX	
1020	201001	201008	9	D		D5		84,00			PROVIDENT FUND	
1020	201001	201008	10	D		D2					COMPANY LOAN	
1020	201001	201008	11	D		D1					ADVANCES	
1020	201001	201008	12	D		D12					OTHER DEDUCTIONS	
1020	201001	201008	13	C			C4	142,8			SOCIAL INSURANCE	142,8
1020	201001	201008	14	C			C1	10,5			INDUSTRIAL	10,5
1020	201001	201008	15	C			C3	84			PROVIDENT FUND	84
1020	201001	201008	16	C			C5	42			SOCIAL COHESION	42
1020	201001	201008	17	C			C6	25,2			UNEMPLOYMENT	25,2
1011	201001	201001	1	E	E1			1150,00			SALARY	1150,00
1011	201001	201001	2	E	E3						OVERTIME	
1011	201001	201001	3	E	E12						COMMISSION	
1011	201001	201001	4	E	E2						ARREARS	
1011	201001	201001	5	E	E13						ANNUAL LEAVE	
1011	201001	201001	6	E	E6						13 SALARY	
1011	201001	201001	7	D		D7		78,20			SOCIAL INSURANCE	
1011	201001	201001	8	D		D3					INCOME TAX	
1011	201001	201001	9	D		D5		46,00			PROVIDENT FUND	
1011	201001	201001	10	D		D2					COMPANY LOAN	
1011	201001	201001	11	D		D1					ADVANCES	
1011	201001	201001	12	D		D12					OTHER DEDUCTIONS	
1011	201001	201001	13	C			C4	78,2			SOCIAL INSURANCE	78,2
1011	201001	201001	14	C			C1	5,75			INDUSTRIAL	5,75
1011	201001	201001	15	C			C3	46			PROVIDENT FUND	46
1011	201001	201001	16	C			C5	23			SOCIAL COHESION	23
1011	201001	201001	17	C			C6	13,8			UNEMPLOYMENT	13,8
1011	201001	201002	1	E	E1			1150,00			SALARY	1150,00
1011	201001	201002	2	E	E3						OVERTIME	
1011	201001	201002	3	E	E12						COMMISSION	
1011	201001	201002	4	E	E2						ARREARS	
1011	201001	201002	5	E	E13						ANNUAL LEAVE	
1011	201001	201002	6	E	E6						13 SALARY	
1011	201001	201002	7	D		D7		78,20			SOCIAL INSURANCE	
1011	201001	201002	8	D		D3					INCOME TAX	
1011	201001	201002	9	D		D5		46,00			PROVIDENT FUND	
1011	201001	201002	10	D		D2					COMPANY LOAN	
1011	201001	201002	11	D		D1					ADVANCES	
1011	201001	201002	12	D		D12					OTHER DEDUCTIONS	
1011	201001	201002	13	C			C4	78,2			SOCIAL INSURANCE	78,2
1011	201001	201002	14	C			C1	5,75			INDUSTRIAL	5,75
1011	201001	201002	15	C			C3	46			PROVIDENT FUND	46
1011	201001	201002	16	C			C5	23			SOCIAL COHESION	23
1011	201001	201002	17	C			C6	13,8			UNEMPLOYMENT	13,8
1011	201001	201003	1	E	E1			1150,00			SALARY	1150,00
1011	201001	201003	2	E	E3						OVERTIME	
1011	201001	201003	3	E	E12						COMMISSION	
1011	201001	201003	4	E	E2						ARREARS	
1011	201001	201003	5	E	E13						ANNUAL LEAVE	
1011	201001	201003	6	E	E6						13 SALARY	
1011	201001	201003	7	D		D7		78,20			SOCIAL INSURANCE	
1011	201001	201003	8	D		D3					INCOME TAX	
1011	201001	201003	9	D		D5		46,00			PROVIDENT FUND	
1011	201001	201003	10	D		D2					COMPANY LOAN	
1011	201001	201003	11	D		D1					ADVANCES	
1011	201001	201003	12	D		D12					OTHER DEDUCTIONS	
1011	201001	201003	13	C			C4	78,2			SOCIAL INSURANCE	78,2
1011	201001	201003	14	C			C1	5,75			INDUSTRIAL	5,75
1011	201001	201003	15	C			C3	46			PROVIDENT FUND	46
1011	201001	201003	16	C			C5	23			SOCIAL COHESION	23
1011	201001	201003	17	C			C6	13,8			UNEMPLOYMENT	13,8
1011	201001	201004	1	E	E1			1150,00			SALARY	1150,00
1011	201001	201004	2	E	E3						OVERTIME	
1011	201001	201004	3	E	E12						COMMISSION	
1011	201001	201004	4	E	E2						ARREARS	
1011	201001	201004	5	E	E13						ANNUAL LEAVE	
1011	201001	201004	6	E	E6						13 SALARY	
1011	201001	201004	7	D		D7		78,20			SOCIAL INSURANCE	
1011	201001	201004	8	D		D3					INCOME TAX	
1011	201001	201004	9	D		D5		46,00			PROVIDENT FUND	
1011	201001	201004	10	D		D2					COMPANY LOAN	
1011	201001	201004	11	D		D1					ADVANCES	
1011	201001	201004	12	D		D12					OTHER DEDUCTIONS	
1011	201001	201004	13	C			C4	78,2			SOCIAL INSURANCE	78,2
1011	201001	201004	14	C			C1	5,75			INDUSTRIAL	5,75
1011	201001	201004	15	C			C3	46			PROVIDENT FUND	46
1011	201001	201004	16	C			C5	23			SOCIAL COHESION	23
1011	201001	201004	17	C			C6	13,8			UNEMPLOYMENT	13,8
1011	201001	201005	1	E	E1			1150,00			SALARY	1283,00
1011	201001	201005	2	E	E3			133,00			OVERTIME	
1011	201001	201005	3	E	E12						COMMISSION	
1011	201001	201005	4	E	E2						ARREARS	
1011	201001	201005	5	E	E13						ANNUAL LEAVE	
1011	201001	201005	6	E	E6						13 SALARY	
1011	201001	201005	7	D		D7		87,24			SOCIAL INSURANCE	
1011	201001	201005	8	D		D3					INCOME TAX	
1011	201001	201005	9	D		D5		51,32			PROVIDENT FUND	
1011	201001	201005	10	D		D2					COMPANY LOAN	
1011	201001	201005	11	D		D1					ADVANCES	
1011	201001	201005	12	D		D12					OTHER DEDUCTIONS	
1011	201001	201005	13	C			C4	87,244			SOCIAL INSURANCE	87,244
1011	201001	201005	14	C			C1	6,415			INDUSTRIAL	6,415
1011	201001	201005	15	C			C3	51,32			PROVIDENT FUND	51,32
1011	201001	201005	16	C			C5	25,66			SOCIAL COHESION	25,66
1011	201001	201005	17	C			C6	15,396			UNEMPLOYMENT	15,396
1011	201001	201006	1	E	E1			1150,00			SALARY	1150,00
1011	201001	201006	2	E	E3						OVERTIME	
1011	201001	201006	3	E	E12						COMMISSION	
1011	201001	201006	4	E	E2						ARREARS	
1011	201001	201006	5	E	E13						ANNUAL LEAVE	
1011	201001	201006	6	E	E6						13 SALARY	
1011	201001	201006	7	D		D7		78,20			SOCIAL INSURANCE	
1011	201001	201006	8	D		D3					INCOME TAX	
1011	201001	201006	9	D		D5		46,00			PROVIDENT FUND	
1011	201001	201006	10	D		D2					COMPANY LOAN	
1011	201001	201006	11	D		D1					ADVANCES	
1011	201001	201006	12	D		D12					OTHER DEDUCTIONS	
1011	201001	201006	13	C			C4	78,2			SOCIAL INSURANCE	78,2
1011	201001	201006	14	C			C1	5,75			INDUSTRIAL	5,75
1011	201001	201006	15	C			C3	46			PROVIDENT FUND	46
1011	201001	201006	16	C			C5	23			SOCIAL COHESION	23
1011	201001	201006	17	C			C6	13,8			UNEMPLOYMENT	13,8
1011	201001	201007	1	E	E1			1150,00			SALARY	1303,00
1011	201001	201007	2	E	E3			153,00			OVERTIME	
1011	201001	201007	3	E	E12						COMMISSION	
1011	201001	201007	4	E	E2						ARREARS	
1011	201001	201007	5	E	E13						ANNUAL LEAVE	
1011	201001	201007	6	E	E6						13 SALARY	
1011	201001	201007	7	D		D7		88,60			SOCIAL INSURANCE	
1011	201001	201007	8	D		D3					INCOME TAX	
1011	201001	201007	9	D		D5		52,12			PROVIDENT FUND	
1011	201001	201007	10	D		D2					COMPANY LOAN	
1011	201001	201007	11	D		D1					ADVANCES	
1011	201001	201007	12	D		D12					OTHER DEDUCTIONS	
1011	201001	201007	13	C			C4	88,604			SOCIAL INSURANCE	88,604
1011	201001	201007	14	C			C1	6,515			INDUSTRIAL	6,515
1011	201001	201007	15	C			C3	52,12			PROVIDENT FUND	52,12
1011	201001	201007	16	C			C5	26,06			SOCIAL COHESION	26,06
1011	201001	201007	17	C			C6	15,636			UNEMPLOYMENT	15,636
1011	201001	201008	1	E	E1			1150,00			SALARY	1190,00
1011	201001	201008	2	E	E3			40,00			OVERTIME	
1011	201001	201008	3	E	E12						COMMISSION	
1011	201001	201008	4	E	E2						ARREARS	
1011	201001	201008	5	E	E13						ANNUAL LEAVE	
1011	201001	201008	6	E	E6						13 SALARY	
1011	201001	201008	7	D		D7		80,92			SOCIAL INSURANCE	
1011	201001	201008	8	D		D3					INCOME TAX	
1011	201001	201008	9	D		D5		47,60			PROVIDENT FUND	
1011	201001	201008	10	D		D2					COMPANY LOAN	
1011	201001	201008	11	D		D1					ADVANCES	
1011	201001	201008	12	D		D12					OTHER DEDUCTIONS	
1011	201001	201008	13	C			C4	80,92			SOCIAL INSURANCE	80,92
1011	201001	201008	14	C			C1	5,95			INDUSTRIAL	5,95
1011	201001	201008	15	C			C3	47,6			PROVIDENT FUND	47,6
1011	201001	201008	16	C			C5	23,8			SOCIAL COHESION	23,8
1011	201001	201008	17	C			C6	14,28			UNEMPLOYMENT	14,28
1010	201001	201001	1	E	E1			1370,00			SALARY	1370,00
1010	201001	201001	2	E	E3						OVERTIME	
1010	201001	201001	3	E	E12						COMMISSION	
1010	201001	201001	4	E	E2						ARREARS	
1010	201001	201001	5	E	E13						ANNUAL LEAVE	
1010	201001	201001	6	E	E6						13 SALARY	
1010	201001	201001	7	D		D7		93,16			SOCIAL INSURANCE	
1010	201001	201001	8	D		D3					INCOME TAX	
1010	201001	201001	9	D		D5		54,80			PROVIDENT FUND	
1010	201001	201001	10	D		D2					COMPANY LOAN	
1010	201001	201001	11	D		D1					ADVANCES	
1010	201001	201001	12	D		D12					OTHER DEDUCTIONS	
1010	201001	201001	13	C			C4	93,16			SOCIAL INSURANCE	93,16
1010	201001	201001	14	C			C1	6,85			INDUSTRIAL	6,85
1010	201001	201001	15	C			C3	54,8			PROVIDENT FUND	54,8
1010	201001	201001	16	C			C5	27,4			SOCIAL COHESION	27,4
1010	201001	201001	17	C			C6	16,44			UNEMPLOYMENT	16,44
1010	201001	201002	1	E	E1			1370,00			SALARY	1370,00
1010	201001	201002	2	E	E3						OVERTIME	
1010	201001	201002	3	E	E12						COMMISSION	
1010	201001	201002	4	E	E2						ARREARS	
1010	201001	201002	5	E	E13						ANNUAL LEAVE	
1010	201001	201002	6	E	E6						13 SALARY	
1010	201001	201002	7	D		D7		93,16			SOCIAL INSURANCE	
1010	201001	201002	8	D		D3					INCOME TAX	
1010	201001	201002	9	D		D5		54,80			PROVIDENT FUND	
1010	201001	201002	10	D		D2					COMPANY LOAN	
1010	201001	201002	11	D		D1					ADVANCES	
1010	201001	201002	12	D		D12					OTHER DEDUCTIONS	
1010	201001	201002	13	C			C4	93,16			SOCIAL INSURANCE	93,16
1010	201001	201002	14	C			C1	6,85			INDUSTRIAL	6,85
1010	201001	201002	15	C			C3	54,8			PROVIDENT FUND	54,8
1010	201001	201002	16	C			C5	27,4			SOCIAL COHESION	27,4
1010	201001	201002	17	C			C6	16,44			UNEMPLOYMENT	16,44
1010	201001	201003	1	E	E1			1370,00			SALARY	1370,00
1010	201001	201003	2	E	E3						OVERTIME	
1010	201001	201003	3	E	E12						COMMISSION	
1010	201001	201003	4	E	E2						ARREARS	
1010	201001	201003	5	E	E13						ANNUAL LEAVE	
1010	201001	201003	6	E	E6						13 SALARY	
1010	201001	201003	7	D		D7		93,16			SOCIAL INSURANCE	
1010	201001	201003	8	D		D3					INCOME TAX	
1010	201001	201003	9	D		D5		54,80			PROVIDENT FUND	
1010	201001	201003	10	D		D2					COMPANY LOAN	
1010	201001	201003	11	D		D1					ADVANCES	
1010	201001	201003	12	D		D12					OTHER DEDUCTIONS	
1010	201001	201003	13	C			C4	93,16			SOCIAL INSURANCE	93,16
1010	201001	201003	14	C			C1	6,85			INDUSTRIAL	6,85
1010	201001	201003	15	C			C3	54,8			PROVIDENT FUND	54,8
1010	201001	201003	16	C			C5	27,4			SOCIAL COHESION	27,4
1010	201001	201003	17	C			C6	16,44			UNEMPLOYMENT	16,44
1010	201001	201004	1	E	E1			1370,00			SALARY	1370,00
1010	201001	201004	2	E	E3						OVERTIME	
1010	201001	201004	3	E	E12						COMMISSION	
1010	201001	201004	4	E	E2						ARREARS	
1010	201001	201004	5	E	E13						ANNUAL LEAVE	
1010	201001	201004	6	E	E6						13 SALARY	
1010	201001	201004	7	D		D7		93,16			SOCIAL INSURANCE	
1010	201001	201004	8	D		D3					INCOME TAX	
1010	201001	201004	9	D		D5		54,80			PROVIDENT FUND	
1010	201001	201004	10	D		D2					COMPANY LOAN	
